folder;file;point1_x;point1_y;point2_x;point2_y
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;367.5;509.5;351.5;602.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;344.5;596.5;417.5;633.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;426.5;638.5;429.5;639.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;457.5;615.5;457.5;619.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;454.5;701.5;452.5;760.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;511.5;721.5;618.5;745.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;462.5;759.5;543.5;701.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;608.5;746.5;642.5;727.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;790.5;689.5;891.5;657.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;796.5;645.5;890.5;611.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;803.5;600.5;860.5;591.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;807.5;375.5;839.5;407.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;849.5;495.5;844.5;552.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;841.5;538.5;850.5;560.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;846.5;345.5;910.5;392.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;874.5;625.5;920.5;638.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;911.5;594.5;958.5;581.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;918.5;589.5;898.5;621.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;915.5;62.5;900.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;901.5;80.5;909.5;76.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;906.5;73.5;905.5;81.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;912.5;345.5;915.5;345.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;920.5;352.5;914.5;392.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;916.5;452.5;950.5;501.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;952.5;517.5;976.5;533.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;968.5;524.5;975.5;533.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.2_12;968.5;529.5;977.5;530.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;361.5;512.5;359.5;556.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;358.5;543.5;362.5;552.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;408.5;535.5;422.5;632.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;372.5;560.5;417.5;571.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;418.5;663.5;560.5;706.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;482.5;681.5;488.5;768.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;487.5;767.5;556.5;732.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;557.5;745.5;606.5;754.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;621.5;772.5;640.5;754.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;623.5;765.5;637.5;761.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;796.5;750.5;823.5;744.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;806.5;750.5;813.5;744.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;805.5;704.5;855.5;669.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;838.5;540.5;912.5;514.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;976.5;472.5;897.5;628.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;917.5;391.5;977.5;476.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;933.5;353.5;923.5;391.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;915.5;345.5;935.5;364.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.3_13;936.5;361.5;927.5;371.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;245.5;585.5;223.5;675.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;233.5;676.5;460.5;759.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;517.5;775.5;647.5;782.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;725.5;835.5;764.5;963.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;767.5;800.5;799.5;779.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;797.5;750.5;795.5;784.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;777.5;748.5;850.5;735.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;871.5;660.5;934.5;648.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;906.5;391.5;1016.5;480.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;900.5;361.5;911.5;400.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.4_14;1015.5;485.5;929.5;608.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;90.5;365.5;154.5;384.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;285.5;516.5;229.5;711.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;239.5;706.5;331.5;742.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;352.5;556.5;333.5;716.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;345.5;784.5;394.5;788.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;394.5;776.5;464.5;793.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;420.5;616.5;411.5;693.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;419.5;701.5;512.5;722.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;467.5;824.5;539.5;845.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;545.5;843.5;578.5;811.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;594.5;822.5;622.5;795.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;904.5;531.5;768.5;706.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;775.5;728.5;897.5;698.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;895.5;620.5;893.5;704.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;904.5;553.5;941.5;606.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;791.5;479.5;843.5;542.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;834.5;425.5;791.5;485.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;855.5;345.5;942.5;411.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;895.5;441.5;940.5;410.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;941.5;464.5;911.5;515.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;882.5;516.5;926.5;499.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;3.5_2;911.5;443.5;934.5;480.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;339.5;498.5;336.5;570.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;395.5;647.5;385.5;743.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;390.5;745.5;407.5;773.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;402.5;761.5;403.5;773.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;392.5;750.5;398.5;754.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;413.5;766.5;559.5;802.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;510.5;670.5;542.5;762.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;553.5;794.5;555.5;802.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;464.5;699.5;513.5;669.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;579.5;822.5;641.5;791.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;586.5;765.5;625.5;740.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;913.5;554.5;848.5;632.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;848.5;374.5;941.5;481.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;896.5;549.5;930.5;528.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;942.5;484.5;948.5;490.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;943.5;482.5;945.5;490.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.1_3;942.5;486.5;949.5;488.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;206.5;448.5;192.5;567.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;333.5;551.5;344.5;641.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;383.5;637.5;371.5;712.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;369.5;706.5;416.5;714.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;340.5;647.5;384.5;637.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;418.5;703.5;474.5;766.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;464.5;752.5;464.5;790.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;471.5;814.5;542.5;755.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;728.5;879.5;759.5;963.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;1008.5;530.5;892.5;710.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;820.5;719.5;905.5;706.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;827.5;438.5;911.5;558.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;901.5;585.5;863.5;638.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;915.5;79.5;918.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;914.5;83.5;918.5;80.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;913.5;83.5;918.5;82.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;930.5;371.5;1028.5;450.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;1027.5;456.5;982.5;516.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;988.5;515.5;1013.5;524.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;1005.5;520.5;1012.5;527.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.2_4;988.5;517.5;996.5;516.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;306.5;523.5;264.5;762.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;389.5;557.5;383.5;643.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;416.5;671.5;424.5;736.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;457.5;634.5;466.5;734.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;463.5;729.5;508.5;701.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;417.5;668.5;462.5;659.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;422.5;738.5;425.5;744.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;422.5;738.5;422.5;745.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;425.5;739.5;423.5;745.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;457.5;783.5;528.5;739.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;456.5;781.5;530.5;789.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;550.5;755.5;558.5;805.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;556.5;805.5;590.5;777.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;550.5;764.5;555.5;770.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;574.5;788.5;577.5;791.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;620.5;828.5;637.5;812.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;628.5;818.5;639.5;815.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;755.5;558.5;799.5;545.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;760.5;503.5;799.5;541.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;765.5;759.5;812.5;751.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;837.5;609.5;787.5;701.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;794.5;557.5;842.5;605.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;803.5;613.5;842.5;596.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;815.5;693.5;885.5;668.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;991.5;495.5;885.5;680.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;920.5;439.5;984.5;491.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.3_5;916.5;421.5;930.5;458.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;238.5;459.5;233.5;738.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;328.5;521.5;316.5;616.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;317.5;621.5;343.5;783.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;339.5;772.5;487.5;801.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;403.5;564.5;403.5;675.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;521.5;788.5;594.5;743.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;723.5;855.5;753.5;938.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;797.5;685.5;843.5;685.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;826.5;460.5;898.5;533.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;816.5;561.5;897.5;532.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;834.5;345.5;866.5;377.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;858.5;666.5;852.5;687.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;853.5;672.5;855.5;684.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;853.5;672.5;858.5;668.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;864.5;659.5;925.5;599.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.4_6;876.5;548.5;919.5;592.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.5_7;767.5;811.5;814.5;938.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.5_7;884.5;353.5;846.5;415.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.5_7;996.5;465.5;914.5;614.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;4.5_7;951.5;404.5;1008.5;455.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;321.5;731.5;405.5;727.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;398.5;717.5;424.5;781.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;284.5;701.5;331.5;733.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;296.5;524.5;296.5;690.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;393.5;589.5;407.5;707.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;451.5;749.5;510.5;756.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;431.5;773.5;458.5;747.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;510.5;756.5;535.5;736.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;686.5;856.5;716.5;939.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;779.5;650.5;740.5;733.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;785.5;643.5;965.5;621.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;943.5;345.5;984.5;370.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;965.5;381.5;981.5;366.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;963.5;354.5;968.5;362.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;973.5;372.5;975.5;376.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;942.5;464.5;1009.5;541.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;983.5;555.5;971.5;605.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;980.5;558.5;1011.5;551.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;972.5;587.5;978.5;581.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.1_8;1002.5;556.5;1008.5;551.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.2_9;737.5;840.5;779.5;978.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.2_9;868.5;538.5;783.5;647.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.2_9;792.5;731.5;848.5;717.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.2_9;845.5;690.5;829.5;724.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.2_9;1038.5;404.5;875.5;665.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.2_9;957.5;345.5;1036.5;400.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;287.5;437.5;273.5;520.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;364.5;488.5;347.5;625.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;354.5;628.5;380.5;634.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;367.5;633.5;378.5;630.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;377.5;630.5;384.5;634.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;379.5;663.5;489.5;690.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;582.5;714.5;587.5;715.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;564.5;731.5;586.5;710.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;451.5;542.5;456.5;616.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;409.5;591.5;457.5;602.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;594.5;721.5;660.5;733.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;799.5;852.5;844.5;948.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;862.5;551.5;948.5;466.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;868.5;352.5;964.5;427.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;868.5;397.5;927.5;471.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;900.5;345.5;968.5;392.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.3_10;982.5;29.5;949.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;141.5;351.5;205.5;374.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;309.5;488.5;275.5;609.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;747.5;822.5;774.5;915.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;771.5;700.5;790.5;682.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;799.5;672.5;803.5;669.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;802.5;640.5;798.5;682.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;786.5;685.5;802.5;681.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;800.5;635.5;849.5;625.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;824.5;500.5;808.5;568.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;853.5;475.5;821.5;508.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;820.5;413.5;864.5;457.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;843.5;542.5;852.5;614.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;823.5;528.5;847.5;553.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;840.5;692.5;957.5;726.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;891.5;345.5;1007.5;460.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;917.5;31.5;893.5;83.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.4_11;1015.5;491.5;926.5;610.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.5_12;372.5;554.5;370.5;665.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.5_12;365.5;661.5;446.5;679.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.5_12;384.5;487.5;374.5;551.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area2_Left;5.5_12;460.5;688.5;562.5;701.5
